measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,302,Diarrheal diseases,1,Number,2016,107638.247418,121796.316327,95474.9645929
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,302,Diarrheal diseases,1,Number,2016,116543.480288,132826.096799,103848.457927
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,302,Diarrheal diseases,2,Percent,2016,0.00224032761921,0.00235815476156,0.00213724675204
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,302,Diarrheal diseases,2,Percent,2016,0.00261989705442,0.00276877605702,0.00247493164379
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,318,Intestinal infectious diseases,1,Number,2016,439.415738177,801.234239102,215.355924607
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,318,Intestinal infectious diseases,1,Number,2016,458.387700041,823.967223793,224.241783524
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,318,Intestinal infectious diseases,2,Percent,2016,9.18059569517e-06,1.6885411148e-05,4.4368785653e-06
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,318,Intestinal infectious diseases,2,Percent,2016,1.03581579892e-05,1.90283264952e-05,5.01414850553e-06
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,319,Typhoid fever,1,Number,2016,182.674577192,411.74450728,64.6867723825
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,319,Typhoid fever,1,Number,2016,156.584822811,347.214478674,55.3179908195
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,319,Typhoid fever,2,Percent,2016,3.81680364972e-06,8.85892059478e-06,1.31409793816e-06
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,319,Typhoid fever,2,Percent,2016,3.53819098243e-06,7.99070315715e-06,1.24915751009e-06
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,320,Paratyphoid fever,1,Number,2016,91.0895987246,233.755708547,28.042317867
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,320,Paratyphoid fever,1,Number,2016,83.3096998511,208.841553039,25.859164873
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,320,Paratyphoid fever,2,Percent,2016,1.903849415e-06,5.03898915894e-06,5.88067351406e-07
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,320,Paratyphoid fever,2,Percent,2016,1.88345704117e-06,4.92778060962e-06,5.82816642525e-07
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,321,Other intestinal infectious diseases,1,Number,2016,165.651562261,340.595319476,67.1825059352
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,321,Other intestinal infectious diseases,1,Number,2016,218.493177378,458.053357599,82.7335856025
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,321,Other intestinal infectious diseases,2,Percent,2016,3.45994263045e-06,7.22464146784e-06,1.37898156955e-06
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,321,Other intestinal infectious diseases,2,Percent,2016,4.93650996558e-06,1.07929514859e-05,1.7863110191e-06
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,322,Lower respiratory infections,1,Number,2016,713782.164109,757544.714972,670298.586531
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,322,Lower respiratory infections,1,Number,2016,638335.160706,680006.565363,597464.677225
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,322,Lower respiratory infections,2,Percent,2016,0.0149013514744,0.0168221081581,0.0132322471067
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,322,Lower respiratory infections,2,Percent,2016,0.0144077587312,0.016781711698,0.0123902067118
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,328,Upper respiratory infections,1,Number,2016,146761.905363,226978.078257,87047.1270966
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,328,Upper respiratory infections,1,Number,2016,160987.424605,249998.42754,95873.3913624
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,328,Upper respiratory infections,2,Percent,2016,0.00303656115572,0.00449043761312,0.00192527136924
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,328,Upper respiratory infections,2,Percent,2016,0.00359257087843,0.00520719907703,0.00234305501311
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,329,Otitis media,1,Number,2016,35425.2828085,52908.8287849,22509.3163868
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,329,Otitis media,1,Number,2016,34050.9146397,50646.6300269,21387.1083323
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,329,Otitis media,2,Percent,2016,0.000733016594578,0.00103652411579,0.00049969991033
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,329,Otitis media,2,Percent,2016,0.000759986564323,0.00105103595604,0.000529878938828
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,332,Meningitis,1,Number,2016,36259.8075471,43883.2229143,30284.6650266
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,332,Meningitis,1,Number,2016,29545.6313115,32204.154852,26837.5245966
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,332,Meningitis,2,Percent,2016,0.000756045945735,0.000925020330935,0.000631647215513
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,332,Meningitis,2,Percent,2016,0.000665610837339,0.000741939416641,0.000598081143291
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,333,Pneumococcal meningitis,1,Number,2016,10278.4166401,12427.3180601,8492.85589855
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,333,Pneumococcal meningitis,1,Number,2016,9218.02861013,10865.1808562,7722.78348055
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,333,Pneumococcal meningitis,2,Percent,2016,0.00021386562156,0.000247533871601,0.000184781453683
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,333,Pneumococcal meningitis,2,Percent,2016,0.000207042587953,0.000228780260374,0.000187812531766
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,334,H influenzae type B meningitis,1,Number,2016,3137.34038156,3778.22259649,2704.93123674
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,334,H influenzae type B meningitis,1,Number,2016,2478.29911709,2746.02429535,2236.57726421
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,334,H influenzae type B meningitis,2,Percent,2016,6.54407368962e-05,7.85993630036e-05,5.56477979568e-05
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,334,H influenzae type B meningitis,2,Percent,2016,5.58619411201e-05,6.38944983698e-05,4.85028685231e-05
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,335,Meningococcal meningitis,1,Number,2016,9696.4472284,11810.8470178,7947.88535636
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,335,Meningococcal meningitis,1,Number,2016,7683.29464097,8355.50736175,7059.03218356
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,335,Meningococcal meningitis,2,Percent,2016,0.000202355222078,0.000251450176573,0.000162447601361
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,335,Meningococcal meningitis,2,Percent,2016,0.000173344304909,0.000200860146596,0.000148807117145
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,336,Other meningitis,1,Number,2016,13147.6032971,16452.5849956,10872.7817964
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,336,Other meningitis,1,Number,2016,10166.0089433,10959.3630913,9369.63510379
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,336,Other meningitis,2,Percent,2016,0.0002743843652,0.000345750994595,0.000220864970683
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,336,Other meningitis,2,Percent,2016,0.000229362003358,0.00026419646167,0.000197562612071
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,337,Encephalitis,1,Number,2016,16670.8290379,25738.7740349,12950.3691491
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,337,Encephalitis,1,Number,2016,14676.3991676,20634.2409756,12226.3361478
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,337,Encephalitis,2,Percent,2016,0.000347711282917,0.000541090599972,0.000272558532238
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,337,Encephalitis,2,Percent,2016,0.000330652762382,0.000475354778502,0.000273845056678
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,480,Thyroid cancer,1,Number,2016,24164.9539677,26715.4463005,21939.82299
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,480,Thyroid cancer,1,Number,2016,25374.6576797,28424.9354611,22915.4671494
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,480,Thyroid cancer,2,Percent,2016,0.000503493649843,0.000540547526483,0.000467395125769
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,480,Thyroid cancer,2,Percent,2016,0.000571038003621,0.00062107411503,0.000521303892858
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,483,Mesothelioma,1,Number,2016,44471.3475516,47831.7268902,41552.0484364
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,483,Mesothelioma,1,Number,2016,12030.8103561,12561.1233415,11531.0831566
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,483,Mesothelioma,2,Percent,2016,0.000928514433392,0.00104831619486,0.000818294519897
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,483,Mesothelioma,2,Percent,2016,0.000271526646372,0.000312093175443,0.00023666294318
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,484,Hodgkin lymphoma,1,Number,2016,25179.0398352,32268.3357969,22985.531115
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,484,Hodgkin lymphoma,1,Number,2016,17455.5996037,21770.2898516,15927.3091925
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,484,Hodgkin lymphoma,2,Percent,2016,0.000525202457208,0.000676557060552,0.000466132683869
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,484,Hodgkin lymphoma,2,Percent,2016,0.000393544624792,0.000501092562005,0.000342724428231
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,485,Non-Hodgkin lymphoma,1,Number,2016,297534.393628,380447.597373,276365.982127
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,485,Non-Hodgkin lymphoma,1,Number,2016,212145.196391,232605.354705,201831.135437
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,485,Non-Hodgkin lymphoma,2,Percent,2016,0.00621018073593,0.00804672448687,0.00542932086035
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,485,Non-Hodgkin lymphoma,2,Percent,2016,0.0047864418557,0.00560454088145,0.00417841418632
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,486,Multiple myeloma,1,Number,2016,147825.099086,196025.368329,124547.474566
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,486,Multiple myeloma,1,Number,2016,111218.654121,149993.840478,96071.8839974
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,486,Multiple myeloma,2,Percent,2016,0.00308687003953,0.00405272286797,0.00254041396515
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,486,Multiple myeloma,2,Percent,2016,0.00251022675746,0.00345319674848,0.00205773267301
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,487,Leukemia,1,Number,2016,346455.593403,361234.747954,332043.298628
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,487,Leukemia,1,Number,2016,236234.639973,246844.731723,225797.870093
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,487,Leukemia,2,Percent,2016,0.00723152784154,0.00798565334755,0.00649981708212
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,487,Leukemia,2,Percent,2016,0.00533049601049,0.0060753198412,0.00464437585154
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,488,Other neoplasms,1,Number,2016,306631.609435,322393.428256,292893.02325
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,488,Other neoplasms,1,Number,2016,282063.481496,294515.56103,270476.725093
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,488,Other neoplasms,2,Percent,2016,0.00640063455168,0.0071157917009,0.0057358092207
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,488,Other neoplasms,2,Percent,2016,0.00636459380111,0.0073113582665,0.00552832974311
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,491,Cardiovascular diseases,1,Number,2016,8491928.14949,8850028.71178,8143287.10113
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,491,Cardiovascular diseases,1,Number,2016,6332376.09062,6705101.68223,6011333.07432
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,491,Cardiovascular diseases,2,Percent,2016,0.177138112218,0.191322858633,0.163672488238
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,491,Cardiovascular diseases,2,Percent,2016,0.142713463335,0.158327029538,0.128898137872
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,492,Rheumatic heart disease,1,Number,2016,91168.9755632,95479.2793234,87025.9389528
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,492,Rheumatic heart disease,1,Number,2016,79038.0012155,83770.9272278,74363.931069
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,492,Rheumatic heart disease,2,Percent,2016,0.00190307423533,0.0021271145983,0.0016971997246
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,492,Rheumatic heart disease,2,Percent,2016,0.00178314450785,0.00205504731036,0.00155598595433
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,493,Ischemic heart disease,1,Number,2016,4900742.53803,5090677.12643,4736632.26095
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,493,Ischemic heart disease,1,Number,2016,3000600.51606,3121772.76119,2874337.40054
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,493,Ischemic heart disease,2,Percent,2016,0.102293007346,0.113017028208,0.0921341888069
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,493,Ischemic heart disease,2,Percent,2016,0.0677005288955,0.0770182470617,0.0593996255844
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,494,Stroke,1,Number,2016,1517027.67139,1631107.74469,1400312.70893
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,494,Stroke,1,Number,2016,1645457.76785,1794581.37997,1492408.73514
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,494,Stroke,2,Percent,2016,0.0316275257571,0.0340536967191,0.0290605541521
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,494,Stroke,2,Percent,2016,0.0370570789802,0.0408869255594,0.0332198946721
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,495,Ischemic stroke,1,Number,2016,865385.821858,953435.637928,770533.947745
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,495,Ischemic stroke,1,Number,2016,991287.170921,1108033.86149,870536.369482
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,495,Ischemic stroke,2,Percent,2016,0.0180299443897,0.0194575708982,0.0165201336678
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,495,Ischemic stroke,2,Percent,2016,0.0223053597765,0.024484862411,0.0199905407552
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,496,Intracerebral hemorrhage,1,Number,2016,651641.849529,689407.72352,617633.719618
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,496,Intracerebral hemorrhage,1,Number,2016,654170.596934,695923.593676,614540.195996
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,496,Intracerebral hemorrhage,2,Percent,2016,0.0135975813674,0.0149702956067,0.0122486281443
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,496,Intracerebral hemorrhage,2,Percent,2016,0.0147517192037,0.01664797924,0.0129144032933
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,498,Hypertensive heart disease,1,Number,2016,409622.303331,490113.657224,210243.933104
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,498,Hypertensive heart disease,1,Number,2016,339727.837814,427977.678021,209648.566128
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,498,Hypertensive heart disease,2,Percent,2016,0.00854107154288,0.0106579138136,0.00441288771542
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,498,Hypertensive heart disease,2,Percent,2016,0.00765792557457,0.00972616245337,0.00480077948783
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,499,Cardiomyopathy and myocarditis,1,Number,2016,439122.940073,539983.871882,402973.578782
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,499,Cardiomyopathy and myocarditis,1,Number,2016,246720.273092,288941.29481,226229.165141
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,499,Cardiomyopathy and myocarditis,2,Percent,2016,0.00916530521294,0.0115007433727,0.0080756463777
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,499,Cardiomyopathy and myocarditis,2,Percent,2016,0.00556397224117,0.00673088683787,0.00480830316603
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,500,Atrial fibrillation and flutter,1,Number,2016,353629.20797,448294.434709,272341.556178
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,500,Atrial fibrillation and flutter,1,Number,2016,322265.988097,398895.566458,254565.396957
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,500,Atrial fibrillation and flutter,2,Percent,2016,0.00733909434573,0.00857780597506,0.00616109672857
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,500,Atrial fibrillation and flutter,2,Percent,2016,0.00722522669464,0.00814102173236,0.0062512225507
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,501,Aortic aneurysm,1,Number,2016,145003.392988,155181.735021,136769.065673
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,501,Aortic aneurysm,1,Number,2016,74263.3004216,78419.7773016,70092.6766427
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,501,Aortic aneurysm,2,Percent,2016,0.00302757216475,0.00341040471547,0.0026574901313
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,501,Aortic aneurysm,2,Percent,2016,0.00167628695077,0.00194804848772,0.00144920136118
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,502,Peripheral artery disease,1,Number,2016,78832.2312308,124491.818421,60300.967789
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,502,Peripheral artery disease,1,Number,2016,80431.1693587,138570.209908,49916.03102
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,502,Peripheral artery disease,2,Percent,2016,0.00164424197996,0.00269637008628,0.00125287016236
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,502,Peripheral artery disease,2,Percent,2016,0.00181233551822,0.00318294534503,0.00115126688538
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,503,Endocarditis,1,Number,2016,85580.5587083,117096.581973,63227.5940724
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,503,Endocarditis,1,Number,2016,72654.0978042,105119.739848,47173.8184625
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,503,Endocarditis,2,Percent,2016,0.00178691269696,0.00249375233337,0.00131666156892
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,503,Endocarditis,2,Percent,2016,0.00164000289351,0.00244737768579,0.00102002939316
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,507,Other cardiovascular and circulatory diseases,1,Number,2016,471198.3302,529991.431615,419879.710683
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,507,Other cardiovascular and circulatory diseases,1,Number,2016,471217.138895,530479.577393,423855.798011
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,507,Other cardiovascular and circulatory diseases,2,Percent,2016,0.00981030693655,0.0103754964393,0.00926234123325
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,507,Other cardiovascular and circulatory diseases,2,Percent,2016,0.0105969610781,0.0113237829518,0.00993886678461
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,508,Chronic respiratory diseases,1,Number,2016,2472392.1588,2664270.3474,2295581.03692
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,508,Chronic respiratory diseases,1,Number,2016,2206081.78212,2386671.32035,2037489.23457
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,508,Chronic respiratory diseases,2,Percent,2016,0.0515300162842,0.0544811956745,0.0484779744192
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,508,Chronic respiratory diseases,2,Percent,2016,0.049674593897,0.0541517612909,0.0455786363253
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,509,Chronic obstructive pulmonary disease,1,Number,2016,1910308.56216,2012249.60268,1803128.85878
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,509,Chronic obstructive pulmonary disease,1,Number,2016,1621652.10565,1709760.17391,1536062.0295
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0398516616007,0.0435034481103,0.0363011080363
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,509,Chronic obstructive pulmonary disease,2,Percent,2016,0.0365751515064,0.041143629222,0.0320945884039
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,510,Pneumoconiosis,1,Number,2016,21735.5812866,25183.3149562,18832.706107
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,510,Pneumoconiosis,1,Number,2016,2976.80054709,3584.14483593,2485.85963916
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,510,Pneumoconiosis,2,Percent,2016,0.000452456602746,0.000499341147157,0.000408657443838
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,510,Pneumoconiosis,2,Percent,2016,6.68313972321e-05,7.43124454251e-05,5.94312049328e-05
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,511,Silicosis,1,Number,2016,1702.36194996,2816.89946811,1378.83214413
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,511,Silicosis,1,Number,2016,303.316623344,373.512720637,221.782730796
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,511,Silicosis,2,Percent,2016,3.54906027979e-05,5.84203065413e-05,2.88308461254e-05
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,511,Silicosis,2,Percent,2016,6.82544442252e-06,8.24309928718e-06,5.13286258375e-06
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,512,Asbestosis,1,Number,2016,13414.1861752,16057.6179772,11121.0855617
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,512,Asbestosis,1,Number,2016,1432.85769273,1773.45048382,1154.72924997
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,512,Asbestosis,2,Percent,2016,0.000279174258977,0.000327011460593,0.000242693530583
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,512,Asbestosis,2,Percent,2016,3.21552454054e-05,3.71092880381e-05,2.78982727095e-05
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,513,Coal workers pneumoconiosis,1,Number,2016,4738.59700705,5732.59708117,2343.76974958
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,513,Coal workers pneumoconiosis,1,Number,2016,487.427126384,627.8791767,374.446487692
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,513,Coal workers pneumoconiosis,2,Percent,2016,9.87233544987e-05,0.000119450758663,4.94309532353e-05
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,513,Coal workers pneumoconiosis,2,Percent,2016,1.09314460777e-05,1.31036809661e-05,8.94640885935e-06
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,514,Other pneumoconiosis,1,Number,2016,1880.43615442,2488.94252337,1424.38366584
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,514,Other pneumoconiosis,1,Number,2016,753.199104632,924.220443714,599.993064679
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,514,Other pneumoconiosis,2,Percent,2016,3.90683864719e-05,5.00761330131e-05,3.20004441657e-05
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,514,Other pneumoconiosis,2,Percent,2016,1.69192613265e-05,1.97738915698e-05,1.41092785605e-05
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,515,Asthma,1,Number,2016,308010.50997,416509.467303,220331.720833
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,515,Asthma,1,Number,2016,397092.450319,535114.754086,287132.457009
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,515,Asthma,2,Percent,2016,0.00638140291501,0.00808173594207,0.00498315749893
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,515,Asthma,2,Percent,2016,0.00887525945755,0.010913624663,0.0070565691043
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2016,178757.688513,214988.636299,104230.760827
2,DALYs (Disability-Adjusted Life Years),102,United States,2,Female,22,All Ages,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2016,152309.505167,171859.246145,98195.7665798
2,DALYs (Disability-Adjusted Life Years),102,United States,1,Male,22,All Ages,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2016,0.00372682780211,0.0045295494851,0.00217130481025
